context,prefix,namespace,status
prefixcc,dbt,http://dbpedia.org/resource/Template:,canonical
prefixcc,frbre,http://purl.org/vocab/frbr/extended#,canonical
prefixcc,city,http://datos.localidata.com/def/City#,canonical
prefixcc,out,http://ontologies.hypios.com/out#,canonical
prefixcc,ospost,http://data.ordnancesurvey.co.uk/ontology/postcode/,canonical
prefixcc,pol,http://escience.rpi.edu/ontology/semanteco/2/0/pollution.owl#,canonical
prefixcc,ncbitaxon,http://purl.org/obo/owl/NCBITaxon#,canonical
prefixcc,elog,http://eulersharp.sourceforge.net/2003/03swap/log-rules#,namespace_alias
prefixcc,nndsr,http://semanticdiet.com/schema/usda/nndsr/,canonical
prefixcc,scsv,http://purl.org/NET/schema-org-csv#,canonical
prefixcc,imreg,http://www.w3.org/2004/02/image-regions#,canonical
prefixcc,wao,http://webtlab.it.uc3m.es/2010/10/WebAppsOntology#,canonical
prefixcc,decl,http://www.linkedmodel.org/1.0/schema/decl#,canonical
prefixcc,provenir,http://knoesis.wright.edu/provenir/provenir.owl#,canonical
prefixcc,linkedmdb,http://data.linkedmdb.org/sparql/,canonical
prefixcc,qa,http://www.mit.jyu.fi/ai/TRUST_Ontologies/QA.owl#,canonical
prefixcc,rdam,http://rdaregistry.info/Elements/m/,canonical
prefixcc,units,http://eulersharp.sourceforge.net/2003/03swap/units#,canonical
prefixcc,wbp,http://worldbank.270a.info/property/,canonical
prefixcc,hemogram,http://www.agfa.com/w3c/2009/hemogram#,canonical
prefixcc,orges,http://datos.gob.es/def/sector-publico/organizacion#,canonical
prefixcc,languages,http://eulersharp.sourceforge.net/2003/03swap/languages#,canonical
prefixcc,pna,http://data.press.net/ontology/asset/,canonical
prefixcc,r2r,http://www4.wiwiss.fu-berlin.de/bizer/r2r/,canonical
prefixcc,set,http://www.w3.org/2000/10/swap/set#,canonical
prefixcc,sig,http://purl.org/signature#,canonical
prefixcc,shv,http://ns.aksw.org/spatialHierarchy/,canonical
prefixcc,gc,http://www.oegov.org/core/owl/gc#,canonical
prefixcc,infosys,http://www.infosys.com/,canonical
prefixcc,aneo,http://akonadi-project.org/ontologies/aneo#,canonical
prefixcc,hxl,http://hxl.humanitarianresponse.info/ns/#,canonical
prefixcc,aair,http://xmlns.notu.be/aair#,canonical
prefixcc,reve,http://data.eurecom.fr/ontology/reve#,canonical
prefixcc,visit,http://purl.org/net/vocab/2004/07/visit#,canonical
prefixcc,fowl,http://www.w3.org/TR/2003/PR-owl-guide-20031209/food#,canonical
prefixcc,sawsdl,http://www.w3.org/ns/sawsdl#,canonical
prefixcc,xsl,http://www.w3.org/1999/XSL/Transform#,canonical
prefixcc,ple,http://pleiades.stoa.org/places/,canonical
prefixcc,san,http://www.irit.fr/recherches/MELODI/ontologies/SAN#,canonical
prefixcc,pccz,http://purl.org/procurement/public-contracts-czech#,canonical
prefixcc,swanci,http://purl.org/swan/1.2/citations/,canonical
prefixcc,xfnv,http://vocab.sindice.com/xfn#,canonical
prefixcc,pns,http://data.press.net/ontology/stuff/,canonical
prefixcc,ccom,http://purl.org/ontology/cco/mappings#,canonical
prefixcc,fd,http://foodable.co/ns/,canonical
prefixcc,lr,http://linkedrecipes.org/schema/,namespace_alias
prefixcc,fl,http://eulersharp.sourceforge.net/2003/03swap/fl-rules#,canonical
prefixcc,prefix,http://prefix.cc/,canonical
prefixcc,emp,http://purl.org/ctic/empleo/oferta#,canonical
prefixcc,rad,http://www.w3.org/ns/rad#,canonical
prefixcc,sindice,http://vocab.sindice.net/,canonical
prefixcc,xch,http://oanda2rdf.appspot.com/xch/,canonical
prefixcc,osr,http://dati.senato.it/osr/,canonical
prefixcc,bfo,http://purl.obolibrary.org/obo/,namespace_alias
prefixcc,un,http://www.w3.org/2007/ont/unit#,canonical
prefixcc,orca,http://geni-orca.renci.org/owl/topology.owl#,canonical
prefixcc,countries,http://eulersharp.sourceforge.net/2003/03swap/countries#,canonical
prefixcc,odp,http://ontologydesignpatterns.org/,canonical
prefixcc,aims,http://aims.fao.org/aos/common/,canonical
prefixcc,vaem,http://www.linkedmodel.org/schema/vaem#,canonical
prefixcc,tcga,http://purl.org/tcga/core#,canonical
prefixcc,wsc,http://www.openk.org/wscaim.owl#,canonical
prefixcc,transit,http://vocab.org/transit/terms/,canonical
prefixcc,skip,http://skipforward.net/skipforward/resource/,canonical
prefixcc,prvr,http://purl.org/ontology/prv/rules#,canonical
prefixcc,re,http://www.w3.org/2000/10/swap/reason#,canonical
prefixcc,xesam,http://freedesktop.org/standards/xesam/1.0/core#,canonical
prefixcc,theatre,http://purl.org/theatre#,canonical
prefixcc,mte,http://nl.ijs.si/ME/owl/,canonical
prefixcc,linkedct,http://data.linkedct.org/vocab/,canonical
prefixcc,ecb,http://ecb.270a.info/class/1.0/,canonical
prefixcc,dayta,http://dayta.me/resource#,canonical
prefixcc,events,http://eulersharp.sourceforge.net/2003/03swap/event#,canonical
prefixcc,commons,http://commons.psi.enakting.org/def/,canonical
prefixcc,emotion,http://ns.inria.fr/emoca#,canonical
prefixcc,agrelon,http://d-nb.info/standards/elementset/agrelon#,canonical
prefixcc,eye,http://jena.hpl.hp.com/Eyeball#,canonical
prefixcc,wfm,http://purl.org/net/wf-motifs#,canonical
prefixcc,agent,http://eulersharp.sourceforge.net/2003/03swap/agent#,namespace_alias
prefixcc,quak,http://dev.w3.org/cvsweb/2000/quacken/vocab#,canonical
prefixcc,bioskos,http://eulersharp.sourceforge.net/2003/03swap/bioSKOSSchemes#,canonical
prefixcc,semtweet,http://semantictweet.com/,canonical
prefixcc,metalex,http://www.metalex.eu/schema/1.0#,canonical
prefixcc,doco,http://purl.org/spar/doco/,canonical
prefixcc,c4o,http://purl.org/spar/c4o/,canonical
prefixcc,comm,http://vocab.resc.info/communication#,canonical
prefixcc,cb,http://cbasewrap.ontologycentral.com/vocab#,canonical
prefixcc,wgspos,http://www.w3.org/2003/01/geo/wgs84_pos#,namespace_alias
prefixcc,dbpo,http://dbpedia.org/ontology/,namespace_alias
prefixcc,csvw,http://www.w3.org/ns/csvw#,canonical
prefixcc,igeo,http://rdf.insee.fr/def/geo#,canonical
prefixcc,sgv,http://www.w3.org/TR/SVG/,canonical
prefixcc,tmpl,http://purl.org/restdesc/http-template#,canonical
prefixcc,pne,http://data.press.net/ontology/event/,canonical
prefixcc,oboso,http://purl.org/obo/owl/SO#,canonical
prefixcc,evopat,http://ns.aksw.org/Evolution/,canonical
prefixcc,carfo,http://purl.org/carfo#,canonical
prefixcc,oboro,http://obofoundry.org/ro/ro.owl#,canonical
prefixcc,gelo,http://krauthammerlab.med.yale.edu/ontologies/gelo#,canonical
prefixcc,pf,http://jena.hpl.hp.com/ARQ/property#,canonical
prefixcc,oper,http://sweet.jpl.nasa.gov/2.0/mathOperation.owl#,canonical
prefixcc,ec,http://eulergui.sourceforge.net/contacts.owl.n3#,canonical
prefixcc,tei,http://www.tei-c.org/ns/1.0/,canonical
prefixcc,oj,http://ontojob.at/,canonical
prefixcc,mp,http://jicamaro.info/mp#,canonical
prefixcc,wl,http://www.wsmo.org/ns/wsmo-lite#,canonical
prefixcc,prolog,http://eulersharp.sourceforge.net/2003/03swap/prolog#,canonical
prefixcc,rs,http://rightsstatements.org/vocab/,canonical
prefixcc,opmv,http://purl.org/net/opmv/ns#,canonical
prefixcc,soap,http://www.w3.org/2003/05/soap-envelope/,canonical
prefixcc,govtrackus,http://www.rdfabout.com/rdf/usgov/geo/us/,canonical
prefixcc,vocab,http://rdf.ontology2.com/vocab#,canonical
prefixcc,wapp,http://ns.rww.io/wapp#,canonical
prefixcc,bridge,http://purl.org/vocommons/bridge#,canonical
prefixcc,aersv,http://aers.data2semantics.org/vocab/,canonical
prefixcc,swpo,http://sw-portal.deri.org/ontologies/swportal#,canonical
prefixcc,rv,http://wifo-ravensburg.de/semanticweb.rdf#,canonical
prefixcc,geofla,http://data.ign.fr/ontologies/geofla#,canonical
prefixcc,jita,http://aims.fao.org/aos/jita/,canonical
prefixcc,ipad,http://www.padinthecity.com/,canonical
prefixcc,xmls,http://www.w3.org/2001/XMLSchema#,namespace_alias
prefixcc,fcm,http://eulersharp.sourceforge.net/2006/02swap/fcm#,canonical
prefixcc,cidoccrm,http://purl.org/NET/cidoc-crm/core#,canonical
prefixcc,coun,http://www.daml.org/2001/09/countries/iso-3166-ont#,canonical
prefixcc,nsl,http://purl.org/ontology/storyline/,canonical
prefixcc,xt,http://purl.org/twc/vocab/cross-topix#,canonical
prefixcc,aigp,http://swat.cse.lehigh.edu/resources/onto/aigp.owl#,canonical
prefixcc,arecipe,http://purl.org/amicroformat/arecipe/,canonical
prefixcc,spif,http://spinrdf.org/spif#,canonical
prefixcc,clineva,http://www.agfa.com/w3c/2009/clinicalEvaluation#,canonical
prefixcc,artstor,http://simile.mit.edu/2003/10/ontologies/artstor#,canonical
prefixcc,dl,http://ontology.ip.rm.cnr.it/ontologies/DOLCE-Lite#,canonical
prefixcc,fct,http://openlinksw.com/services/facets/1.0/,canonical
prefixcc,oax,http://www.w3.org/ns/openannotation/extensions/,canonical
prefixcc,dtype,http://www.linkedmodel.org/schema/dtype#,canonical
prefixcc,atomowl,http://bblfish.net/work/atom-owl/2006-06-06/#,namespace_alias
prefixcc,xbrli,http://www.xbrl.org/2003/instance#,canonical
prefixcc,pam,http://prismstandard.org/namespaces/pam/2.0/,canonical
prefixcc,admssw,http://purl.org/adms/sw/,canonical
prefixcc,gxa,http://www.ebi.ac.uk/gxa/,canonical
prefixcc,gazetteer,http://data.ordnancesurvey.co.uk/ontology/50kGazetteer/,canonical
prefixcc,visko,http://trust.utep.edu/visko/ontology/visko-operator-v3.owl#,canonical
prefixcc,protons,http://proton.semanticweb.org/2005/04/protons#,canonical
prefixcc,nyt,http://data.nytimes.com/,canonical
prefixcc,httpm,http://www.w3.org/2011/http-methods#,canonical
prefixcc,health,http://purl.org/twc/health/vocab/,canonical
prefixcc,osp,http://data.lirmm.fr/ontologies/osp#,canonical
prefixcc,frapo,http://purl.org/cerif/frapo/,canonical
prefixcc,ends,http://labs.mondeca.com/vocab/endpointStatus#,canonical
prefixcc,oac,http://www.openannotation.org/ns/,canonical
prefixcc,coeus,http://bioinformatics.ua.pt/coeus/,canonical
prefixcc,enhancer,http://stanbol.apache.org/ontology/enhancer/enhancer#,canonical
prefixcc,dgfoaf,http://west.uni-koblenz.de/ontologies/2010/07/dgfoaf.owl#,canonical
prefixcc,hgnc,http://bio2rdf.org/hgnc:,canonical
prefixcc,sad,http://vocab.deri.ie/sad#,canonical
prefixcc,osmsemnet,http://spatial.ucd.ie/2012/08/osmsemnet/,canonical
prefixcc,ccard,http://purl.org/commerce/creditcard#,canonical
prefixcc,telix,http://purl.org/telix#,canonical
prefixcc,italy,http://data.kasabi.com/dataset/italy/schema/,canonical
prefixcc,genab,http://eulersharp.sourceforge.net/2003/03swap/genomeAbnormality#,canonical
prefixcc,func,http://www.w3.org/2007/rif-builtin-function#,canonical
prefixcc,sdgp,http://stats.data-gov.ie/property/,canonical
prefixcc,rso,http://www.researchspace.org/ontology/,canonical
prefixcc,htir,http://www.w3.org/2011/http#,canonical
prefixcc,swanag,http://purl.org/swan/1.2/agents/,canonical
prefixcc,meb,http://rdf.myexperiment.org/ontologies/base/,canonical
prefixcc,idemo,http://rdf.insee.fr/def/demo#,canonical
prefixcc,rlno,http://rdflivenews.aksw.org/ontology/,canonical
prefixcc,tripfs2,http://purl.org/tripfs/2010/06#,canonical
prefixcc,dssn,http://purl.org/net/dssn/,canonical
prefixcc,lgv,http://linkedgeodata.org/ontology/,namespace_alias
prefixcc,rdaw,http://rdaregistry.info/Elements/w/,canonical
prefixcc,penis,http://penis.to/#,canonical
prefixcc,nxp,http://purl.org/nxp/schema/v1/,canonical
prefixcc,myprefix,http://myprefix.org/,canonical
prefixcc,owls,http://www.daml.org/services/owl-s/1.2/Service.owl#,canonical
prefixcc,wf,http://www.w3.org/2005/01/wf/flow#,canonical
prefixcc,ling,http://purl.org/voc/ling/,canonical
prefixcc,eseduc,http://www.purl.org/ontologia/eseduc#,canonical
prefixcc,tvc,http://www.essepuntato.it/2012/04/tvc/,canonical
prefixcc,gbv,http://purl.org/ontology/gbv/,canonical
prefixcc,rating,http://www.tvblob.com/ratings/#,canonical
prefixcc,intervals,http://reference.data.gov.uk/def/intervals/,namespace_alias
prefixcc,nocal,http://vocab.deri.ie/nocal#,canonical
prefixcc,goef,http://purl.org/twc/vocab/goef#,canonical
prefixcc,r2rml,http://www.w3.org/ns/r2rml#,namespace_alias
prefixcc,flow,http://www.w3.org/2005/01/wf/flow#,namespace_alias
prefixcc,rich,http://rdf.data-vocabulary.org/,canonical
prefixcc,humanbody,http://eulersharp.sourceforge.net/2003/03swap/humanBody#,canonical
prefixcc,s4ac,http://ns.inria.fr/s4ac/v2#,canonical
prefixcc,w3p,http://prov4j.org/w3p/,canonical
prefixcc,scowt,http://purl.org/weso/ontologies/scowt#,canonical
prefixcc,nex,http://www.nexml.org/2009/,canonical
prefixcc,fingal,http://vocab.deri.ie/fingal#,canonical
prefixcc,ecpo,http://purl.org/ontology/ecpo#,canonical
prefixcc,lctr,http://data.linkedct.org/vocab/resource/,canonical
prefixcc,identity,http://purl.org/twc/ontologies/identity.owl#,canonical
prefixcc,no,http://km.aifb.kit.edu/projects/numbers/number#,canonical
prefixcc,saxon,http://saxon.sf.net/,canonical
prefixcc,kupkb,http://www.e-lico.eu/data/kupkb/,canonical
prefixcc,oecd,http://oecd.270a.info/dataset/,canonical
prefixcc,wfdesc,http://purl.org/wf4ever/wfdesc#,canonical
prefixcc,fc,http://www.freeclass.eu/freeclass_v1#,canonical
prefixcc,rpubl,http://rinfo.lagrummet.se/ns/2008/11/rinfo/publ#,canonical
prefixcc,nytimes,http://data.nytimes.com/elements/,canonical
prefixcc,poder,http://poderopedia.com/vocab/,canonical
prefixcc,ql,http://www.w3.org/2004/ql#,canonical
prefixcc,crtv,http://open-services.net/ns/crtv#,canonical
prefixcc,gist,https://ontologies.semanticarts.com/gist/,canonical
prefixcc,frad,http://iflastandards.info/ns/fr/frad/,canonical
prefixcc,vcardx,http://buzzword.org.uk/rdf/vcardx#,canonical
prefixcc,healthcare,http://www.agfa.com/w3c/2009/healthCare#,canonical
prefixcc,centrifuge,http://purl.org/twc/vocab/centrifuge#,canonical
prefixcc,str,http://nlp2rdf.lod2.eu/schema/string/,canonical
prefixcc,govwild,http://govwild.org/0.6/GWOntology.rdf/,canonical
prefixcc,parl,https://id.parliament.uk/schema/,canonical
prefixcc,ogorg,http://opengraph.org/schema/,canonical
prefixcc,diseasome,http://www4.wiwiss.fu-berlin.de/diseasome/resource/diseasome/,canonical
prefixcc,protegedc,http://protege.stanford.edu/plugins/owl/dc/protege-dc.owl#,canonical
prefixcc,rdfdf,http://www.openlinksw.com/virtrdf-data-formats#,canonical
prefixcc,grs,http://www.georss.org/georss/,namespace_alias
prefixcc,lod2,http://lod2.eu/schema/,canonical
prefixcc,environ,http://eulersharp.sourceforge.net/2003/03swap/environment#,canonical
prefixcc,moby,http://www.mygrid.org.uk/mygrid-moby-service#,canonical
prefixcc,npgd,http://ns.nature.com/datasets/,canonical
prefixcc,loticoowl,http://www.lotico.com/ontology/,canonical
prefixcc,hcard,http://purl.org/uF/hCard/terms/,namespace_alias
prefixcc,genea,http://www.owl-ontologies.com/generations.owl#,canonical
prefixcc,owltime,http://www.w3.org/TR/owl-time#,canonical
prefixcc,d2r,http://sites.wiwiss.fu-berlin.de/suhl/bizer/d2r-server/config.rdf#,canonical
prefixcc,mtecore,http://purl.org/olia/mte/multext-east.owl#,canonical
prefixcc,cold,http://purl.org/configurationontology#,canonical
prefixcc,kw,http://kwantu.net/kw/,canonical
prefixcc,qu,http://purl.oclc.org/NET/ssnx/qu/qu#,canonical
prefixcc,p20,http://zbw.eu/beta/p20/vocab/,canonical
prefixcc,archdesc,http://archdesc.info/archEvent#,canonical
prefixcc,ufmedia,http://purl.org/microformat/hmedia/,canonical
prefixcc,iron,http://purl.org/ontology/iron#,canonical
prefixcc,category,http://dbpedia.org/resource/Category:,namespace_alias
prefixcc,geop,http://aims.fao.org/aos/geopolitical.owl#,canonical
prefixcc,daiaserv,http://purl.org/ontology/daia/Service/,canonical
prefixcc,dctypes,http://purl.org/dc/dcmitype/,namespace_alias
prefixcc,gfo,http://www.onto-med.de/ontologies/gfo.owl#,canonical
prefixcc,malignneo,http://www.agfa.com/w3c/2009/malignantNeoplasm#,canonical
prefixcc,l4a,http://labels4all.info/ns/,canonical
prefixcc,pkmn,http://pokedex.dataincubator.org/pkm/,canonical
prefixcc,place,http://purl.org/ontology/places/,canonical
prefixcc,frbrcore,http://purl.org/vocab/frbr/core#,namespace_alias
prefixcc,clinproc,http://www.agfa.com/w3c/2009/clinicalProcedure#,canonical
prefixcc,psys,http://proton.semanticweb.org/protonsys#,canonical
prefixcc,okg,http://openknowledgegraph.org/ontology/,canonical
prefixcc,cis,http://purl.org/NET/cloudisus#,canonical
prefixcc,bm,http://bio2rdf.org/,namespace_alias
prefixcc,wm,http://ns.inria.fr/webmarks#,canonical
prefixcc,gesis,http://lod.gesis.org/lodpilot/ALLBUS/vocab.rdf#,canonical
prefixcc,kbp,http://tackbp.org/2013/ontology#,canonical
prefixcc,pronom,http://reference.data.gov.uk/technical-registry/,canonical
prefixcc,cdt,https://w3id.org/cdt/,canonical
prefixcc,ngeoi,http://vocab.lenka.no/geo-deling#,canonical
prefixcc,itsmo,http://ontology.it/itsmo/v1#,canonical
prefixcc,wscaim,http://www.openk.org/wscaim.owl#,namespace_alias
prefixcc,opmw,http://www.opmw.org/ontology/,canonical
prefixcc,lh,http://vocab.inf.ed.ac.uk/library/holdings#,canonical
prefixcc,marshall,http://sites.google.com/site/xgmaitc/,canonical
prefixcc,ekaw,http://data.semanticweb.org/conference/ekaw/2012/complete/,canonical
prefixcc,s2s,http://escience.rpi.edu/ontology/sesf/s2s/4/0/,canonical
prefixcc,atomrdf,http://atomowl.org/ontologies/atomrdf#,canonical
prefixcc,c4dm,http://purl.org/NET/c4dm/event.owl#,namespace_alias
prefixcc,ru,http://purl.org/imbi/ru-meta.owl#,canonical
prefixcc,skos08,http://www.w3.org/2008/05/skos#,canonical
prefixcc,wfprov,http://purl.org/wf4ever/wfprov#,canonical
prefixcc,esdir,http://vocab.linkeddata.es/datosabiertos/def/urbanismo-infraestructuras/direccion-postal#,canonical
prefixcc,l4lod,http://ns.inria.fr/l4lod/v2/,canonical
prefixcc,bcncon,http://datos.bcn.cl/ontologies/bcn-congress#,canonical
prefixcc,mohammad,http://manesht.ir/,canonical
prefixcc,aerols,http://xmlns.com/aerols/0.1/,canonical
prefixcc,wkd,http://schema.wolterskluwer.de/,canonical
prefixcc,sci,http://data.scientology.org/ns/,canonical
prefixcc,odcs,http://opendata.cz/infrastructure/odcleanstore/,canonical
prefixcc,cdtype,http://purl.org/cld/cdtype/,canonical
prefixcc,npgg,http://ns.nature.com/graphs/,canonical
prefixcc,hartigprov,http://purl.org/net/provenance/ns#,namespace_alias
prefixcc,laposte,http://data.lirmm.fr/ontologies/laposte#,canonical
prefixcc,frame,http://www.ontologydesignpatterns.org/ont/framenet/abox/frame/,canonical
prefixcc,camelot,http://vocab.ox.ac.uk/camelot#,canonical
prefixcc,ebu,http://semantic.eurobau.com/eurobau-utility.owl#,canonical
prefixcc,campsite,http://www.openlinksw.com/campsites/schema#,canonical
prefixcc,occult,http://data.totl.net/occult/,canonical
prefixcc,skiresort,http://www.openlinksw.com/ski_resorts/schema#,canonical
prefixcc,geovocab,http://geovocab.org/,canonical
prefixcc,prism21,http://prismstandard.org/namespaces/basic/2.1/,canonical
prefixcc,va,http://code-research.eu/ontology/visual-analytics#,canonical
prefixcc,mpeg7,http://rhizomik.net/ontologies/2005/03/Mpeg7-2001.owl#,canonical
prefixcc,biordf,http://purl.org/net/biordfmicroarray/ns#,canonical
prefixcc,transmed,http://www.w3.org/2001/sw/hcls/ns/transmed/,canonical
prefixcc,rec54,http://www.w3.org/2001/02pd/rec54.rdf#,canonical
prefixcc,data,http://data.odw.tw/,canonical
prefixcc,puelia,http://kwijibo.talis.com/vocabs/puelia#,canonical
prefixcc,luc,http://www.ontotext.com/owlim/lucene#,canonical
prefixcc,vsto,http://escience.rpi.edu/ontology/vsto/2/0/vsto.owl#,canonical
prefixcc,pizza,http://www.co-ode.org/ontologies/pizza/pizza.owl#,canonical
prefixcc,cf,http://mmisw.org/ont/cf/parameter/,canonical
prefixcc,openskos,http://openskos.org/xmlns#,canonical
prefixcc,osukdt,http://www.ordnancesurvey.co.uk/ontology/Datatypes.owl#,canonical
prefixcc,b2rpubchem,http://bio2rdf.org/ns/ns/ns/pubchem#,canonical
prefixcc,stac,http://securitytoolbox.appspot.com/stac#,canonical
prefixcc,scms,http://ns.aksw.org/scms/annotations/,canonical
prefixcc,fo,http://www.w3.org/1999/XSL/Format#,canonical
prefixcc,dbyago,http://dbpedia.org/class/yago/,canonical
prefixcc,bcnnorms,http://datos.bcn.cl/ontologies/bcn-norms#,canonical
prefixcc,harrisons,http://harrisons.cc/,canonical
prefixcc,cmd,http://clarin.eu/cmd#,canonical
prefixcc,cdc,https://w3id.org/cdc#,canonical
prefixcc,sro,http://salt.semanticauthoring.org/ontologies/sro#,canonical
prefixcc,fe,http://www.ontologydesignpatterns.org/ont/framenet/abox/fe/,canonical
prefixcc,ebucore,http://www.ebu.ch/metadata/ontologies/ebucore/ebucore#,canonical
prefixcc,curr,https://w3id.org/cc#,canonical
prefixcc,ops,https://w3id.org/ops#,canonical
prefixcc,rdapo,http://rdaregistry.info/Elements/p/object/,canonical
prefixcc,namespaces,https://vg.no/,canonical
prefixcc,html,http://www.w3.org/1999/xhtml/,canonical
prefixcc,dawgt,http://www.w3.org/2001/sw/DataAccess/tests/test-dawg#,canonical
prefixcc,quantities,http://eulersharp.sourceforge.net/2003/03swap/quantitiesExtension#,canonical
prefixcc,te,http://www.w3.org/2006/time-entry#,canonical
prefixcc,zoomaterms,http://rdf.ebi.ac.uk/vocabulary/zooma/,canonical
prefixcc,abs,http://abs.270a.info/dataset/,canonical
prefixcc,gastro,http://www.ebsemantics.net/gastro#,canonical
prefixcc,germplasm,http://purl.org/germplasm/terms#,canonical
prefixcc,ecc,https://ns.eccenca.com/,canonical
prefixcc,sioctypes,http://rdfs.org/sioc/types#,namespace_alias
prefixcc,mil,http://rdf.muninn-project.org/ontologies/military#,canonical
prefixcc,sdm,https://w3id.org/okn/o/sdm#,canonical
prefixcc,tisc,http://observedchange.com/tisc/ns#,canonical
prefixcc,steel,http://ontorule-project.eu/resources/steel-30#,canonical
prefixcc,mads,http://www.loc.gov/mads/rdf/v1#,namespace_alias
prefixcc,agro,http://purl.obolibrary.org/obo/agro.owl#,canonical
prefixcc,sor,http://purl.org/net/soron/,canonical
prefixcc,opl,http://openlinksw.com/schema/attribution#,canonical
prefixcc,dcndl,http://ndl.go.jp/dcndl/terms/,canonical
prefixcc,estrn,http://vocab.linkeddata.es/datosabiertos/def/urbanismo-infraestructuras/transporte#,canonical
prefixcc,sw,http://linkedwidgets.org/statisticalwidget/ontology/,canonical
prefixcc,hints2005,http://purl.org/twc/cabig/model/HINTS2005-1.owl#,canonical
prefixcc,dpl,http://dbpedialite.org/things/,canonical
prefixcc,hifm,http://purl.org/net/hifm/data#,canonical
prefixcc,alchemy,http://rdf.alchemyapi.com/rdf/v1/s/aapi-schema#,namespace_alias
prefixcc,spt,http://spitfire-project.eu/ontology/ns/,canonical
prefixcc,pubmed,http://bio2rdf.org/pubmed_vocabulary:,canonical
prefixcc,wno,http://wordnet-rdf.princeton.edu/ontology#,namespace_alias
prefixcc,fno,https://w3id.org/function/ontology#,canonical
prefixcc,csm,http://purl.org/csm/1.0#,canonical
prefixcc,gov,http://gov.genealogy.net/ontology.owl#,canonical
prefixcc,sso,http://nlp2rdf.lod2.eu/schema/sso/,canonical
prefixcc,refe,http://orion.tw.rpi.edu/~xgmatwc/refe/,canonical
prefixcc,psh,http://psh.techlib.cz/skos/,canonical
prefixcc,daisy,http://www.daisy.org/z3998/2012/vocab/,canonical
prefixcc,wikibase,http://wikiba.se/ontology#,canonical
prefixcc,rssynd,http://web.resource.org/rss/1.0/modules/syndication/,canonical
prefixcc,msr,http://www.telegraphis.net/ontology/measurement/measurement#,canonical
prefixcc,fos,http://futurios.org/fos/spec/,canonical
prefixcc,ptop,http://www.ontotext.com/proton/protontop#,canonical
prefixcc,of,http://owlrep.eu01.aws.af.cm/fridge#,canonical
prefixcc,vgo,http://purl.org/net/VideoGameOntology#,canonical
prefixcc,bv,http://purl.org/vocommons/bv#,canonical
prefixcc,ds,http://purl.org/ctic/dcat#,canonical
prefixcc,paia,http://purl.org/ontology/paia#,canonical
prefixcc,omapi,http://purl.org/omapi/0.2/#,canonical
prefixcc,prvt,http://purl.org/net/provenance/types#,namespace_alias
prefixcc,lc,http://semweb.mmlab.be/ns/linkedconnections#,canonical
prefixcc,cl,http://advene.org/ns/cinelab/,canonical
prefixcc,strdf,http://strdf.di.uoa.gr/ontology#,canonical
prefixcc,ipo,http://purl.org/ipo/core#,canonical
prefixcc,ssso,http://purl.org/ontology/ssso#,canonical
prefixcc,osspr,http://data.ordnancesurvey.co.uk/ontology/spatialrelations/,namespace_alias
prefixcc,dvia,http://data.eurecom.fr/ontology/dvia#,canonical
prefixcc,cts2,http://schema.omg.org/spec/CTS2/1.0/,canonical
prefixcc,crv,http://purl.org/twc/vocab/datacarver#,canonical
prefixcc,shoah,http://dati.cdec.it/lod/shoah/,canonical
prefixcc,tblcard,http://www.w3.org/People/Berners-Lee/card#,canonical
prefixcc,vf,https://w3id.org/valueflows#,canonical
prefixcc,part,http://purl.org/vocab/participation/schema#,canonical
prefixcc,eumida,http://data.kasabi.com/dataset/eumida/terms/,canonical
prefixcc,omnlife,http://open-multinet.info/ontology/omn-lifecycle#,canonical
prefixcc,ep,http://eprints.org/ontology/,namespace_alias
prefixcc,op,http://environment.data.gov.au/def/op#,canonical
prefixcc,pso,http://purl.org/spar/pso/,canonical
prefixcc,ldr,http://purl.oclc.org/NET/ldr/ns#,canonical
prefixcc,vin,http://www.w3.org/TR/2003/PR-owl-guide-20031209/wine#,canonical
prefixcc,cart,http://purl.org/net/cartCoord#,canonical
prefixcc,infor,http://www.ontologydesignpatterns.org/cp/owl/informationrealization.owl#,namespace_alias
prefixcc,qvoc,http://mlode.nlp2rdf.org/quranvocab#,canonical
prefixcc,daq,http://purl.org/eis/vocab/daq#,canonical
prefixcc,stream,http://dbpedia.org/ontology/Stream/,canonical
prefixcc,turismo,http://idi.fundacionctic.org/cruzar/turismo#,canonical
prefixcc,conf,http://richard.cyganiak.de/2007/pubby/config.rdf#,canonical
prefixcc,wsl,http://www.wsmo.org/ns/wsmo-lite#,namespace_alias
prefixcc,json,https://www.ecma-international.org/publications/files/ECMA-ST/ECMA-404.pdf#,canonical
prefixcc,disease,http://www.agfa.com/w3c/2009/humanDisorder#,canonical
prefixcc,oslo,http://purl.org/oslo/ns/localgov#,canonical
prefixcc,bihap,http://bihap.kb.gov.tr/ontology/,canonical
prefixcc,odo,http://ocean-data.org/schema/,canonical
prefixcc,qrl,http://www.aifb.kit.edu/project/ld-retriever/qrl#,canonical
prefixcc,dr,http://purl.org/swan/2.0/discourse-relationships/,canonical
prefixcc,coll,http://purl.org/co/,canonical
prefixcc,cosmo,http://purl.org/ontology/cosmo#,canonical
prefixcc,seq,http://www.ontologydesignpatterns.org/cp/owl/sequence.owl#,canonical
prefixcc,biro,http://purl.org/spar/biro/,canonical
prefixcc,li,http://def.seegrid.csiro.au/isotc211/iso19115/2003/lineage#,canonical
